img,label
data/final_pot_holes/manhole_cover_292_jpg.rf.ab1d53e4f4f8a024d6f19aab0a51a7b4.jpg,data/final_pot_holes/labels/manhole_cover_292_jpg.rf.ab1d53e4f4f8a024d6f19aab0a51a7b4.txt
data/final_pot_holes/large-dry-pothole-in-the-street.jpg,data/final_pot_holes/labels/large-dry-pothole-in-the-street.txt
data/final_pot_holes/potholes-in-the-middle-of-a-mountain-road-royalty-free-image-1603092303.jpg,data/final_pot_holes/labels/potholes-in-the-middle-of-a-mountain-road-royalty-free-image-1603092303.txt
data/final_pot_holes/10-tips-for-reporting-potholes-a-comprehensive-guide-to-safer-roads.jpeg,data/final_pot_holes/labels/10-tips-for-reporting-potholes-a-comprehensive-guide-to-safer-roads.txt
data/final_pot_holes/pothole-black-and-white-selective-focus.jpg,data/final_pot_holes/labels/pothole-black-and-white-selective-focus.txt
data/final_pot_holes/unrepaired-pothole-surface-damage-to-tarmac-on-a-rural-road.jpg,data/final_pot_holes/labels/unrepaired-pothole-surface-damage-to-tarmac-on-a-rural-road.txt
data/final_pot_holes/manhole_cover_225_jpg.rf.1b473cc2b6d40d1ff9d422b5ae8bda5a.jpg,data/final_pot_holes/labels/manhole_cover_225_jpg.rf.1b473cc2b6d40d1ff9d422b5ae8bda5a.txt
data/final_pot_holes/manhole_cover_205_jpg.rf.6586733280b52f64bd712c51ceed81d9.jpg,data/final_pot_holes/labels/manhole_cover_205_jpg.rf.6586733280b52f64bd712c51ceed81d9.txt
data/final_pot_holes/images311.jpg,data/final_pot_holes/labels/images311.txt
data/final_pot_holes/5075453.jpg,data/final_pot_holes/labels/5075453.txt
data/final_pot_holes/moving-auto-tire-about-to-enter-large-pothole-motion-blur.jpg,data/final_pot_holes/labels/moving-auto-tire-about-to-enter-large-pothole-motion-blur.txt
data/final_pot_holes/images343.jpg,data/final_pot_holes/labels/images343.txt
data/final_pot_holes/120.jpg,data/final_pot_holes/labels/120.txt
data/final_pot_holes/456.jpg,data/final_pot_holes/labels/456.txt
data/final_pot_holes/manhole_cover_445_jpg.rf.4f839411dc58f68391fde242b347edb1.jpg,data/final_pot_holes/labels/manhole_cover_445_jpg.rf.4f839411dc58f68391fde242b347edb1.txt
data/final_pot_holes/OIF.HCLccSkl8IyZldFjHhpKEA.jpg,data/final_pot_holes/labels/OIF.HCLccSkl8IyZldFjHhpKEA.txt
data/final_pot_holes/images114.jpg,data/final_pot_holes/labels/images114.txt
data/final_pot_holes/70_png_jpg.rf.dd9f48c0c97ff39417b9eaf767deda85.jpg,data/final_pot_holes/labels/70_png_jpg.rf.dd9f48c0c97ff39417b9eaf767deda85.txt
data/final_pot_holes/OIP.SvK0clAR00Y2Z85H6eFM5QHaFj.jpg,data/final_pot_holes/labels/OIP.SvK0clAR00Y2Z85H6eFM5QHaFj.txt
data/final_pot_holes/manhole_cover_336_jpg.rf.3054f0d78b33519b548cbd02b5b25d1d.jpg,data/final_pot_holes/labels/manhole_cover_336_jpg.rf.3054f0d78b33519b548cbd02b5b25d1d.txt
data/final_pot_holes/amaged-road-surface-road-in-need-or-repair-large-potholes-big-pothole-MBPAPE.jpg,data/final_pot_holes/labels/amaged-road-surface-road-in-need-or-repair-large-potholes-big-pothole-MBPAPE.txt
data/final_pot_holes/parking-near-the-potholes-that-are-on-the-dirt-road-car-wash-parked-again-is-dirty-from-brown.jpg,data/final_pot_holes/labels/parking-near-the-potholes-that-are-on-the-dirt-road-car-wash-parked-again-is-dirty-from-brown.txt
data/final_pot_holes/OIP.XCEpVPQ_5clEBSargvsWWQHaEK.jpg,data/final_pot_holes/labels/OIP.XCEpVPQ_5clEBSargvsWWQHaEK.txt
data/final_pot_holes/images384.jpg,data/final_pot_holes/labels/images384.txt
data/final_pot_holes/36_jpg.rf.3a9bce8ce346b771148ee1afd82fb532.jpg,data/final_pot_holes/labels/36_jpg.rf.3a9bce8ce346b771148ee1afd82fb532.txt
data/final_pot_holes/images171.jpg,data/final_pot_holes/labels/images171.txt
data/final_pot_holes/Pothole-UK-roads.jpg,data/final_pot_holes/labels/Pothole-UK-roads.txt
data/final_pot_holes/manhole_cover_186_jpg.rf.1d0fd7e4a8eea94d1847beae20f389dd.jpg,data/final_pot_holes/labels/manhole_cover_186_jpg.rf.1d0fd7e4a8eea94d1847beae20f389dd.txt
data/final_pot_holes/408.jpg,data/final_pot_holes/labels/408.txt
data/final_pot_holes/385.jpg,data/final_pot_holes/labels/385.txt
data/final_pot_holes/manhole_cover_228_jpg.rf.076f780db32c5f3a4251e2ac6f35b8fb.jpg,data/final_pot_holes/labels/manhole_cover_228_jpg.rf.076f780db32c5f3a4251e2ac6f35b8fb.txt
data/final_pot_holes/201902151033332985_jpg.rf.c268a79e4447fadabf1bff1370aab711.jpg,data/final_pot_holes/labels/201902151033332985_jpg.rf.c268a79e4447fadabf1bff1370aab711.txt
data/final_pot_holes/OIP-C-20-_jpg.rf.7c46d709875610f58f1c804073aaa866.jpg,data/final_pot_holes/labels/OIP-C-20-_jpg.rf.7c46d709875610f58f1c804073aaa866.txt
data/final_pot_holes/manhole_cover_491_jpg.rf.db377b2aff6c3bd2c6842e5b9f80a58b.jpg,data/final_pot_holes/labels/manhole_cover_491_jpg.rf.db377b2aff6c3bd2c6842e5b9f80a58b.txt
data/final_pot_holes/images232.jpg,data/final_pot_holes/labels/images232.txt
data/final_pot_holes/images15.jpg,data/final_pot_holes/labels/images15.txt
data/final_pot_holes/broken-road.jpg,data/final_pot_holes/labels/broken-road.txt
data/final_pot_holes/34.jpg,data/final_pot_holes/labels/34.txt
data/final_pot_holes/manhole_cover_524_jpg.rf.2df35713dc7c80c88b12c3732325f16d.jpg,data/final_pot_holes/labels/manhole_cover_524_jpg.rf.2df35713dc7c80c88b12c3732325f16d.txt
data/final_pot_holes/image30.jpeg,data/final_pot_holes/labels/image30.txt
data/final_pot_holes/manhole_cover_155_jpg.rf.de994de6bc874e20de694d388c487d73.jpg,data/final_pot_holes/labels/manhole_cover_155_jpg.rf.de994de6bc874e20de694d388c487d73.txt
data/final_pot_holes/images430.jpg,data/final_pot_holes/labels/images430.txt
data/final_pot_holes/large-deep-pothole-in-montreal-street-canada.jpg,data/final_pot_holes/labels/large-deep-pothole-in-montreal-street-canada.txt
data/final_pot_holes/OIP-C-7-_jpg.rf.c7a77c830f48ee9a81470b10c4c207fe.jpg,data/final_pot_holes/labels/OIP-C-7-_jpg.rf.c7a77c830f48ee9a81470b10c4c207fe.txt
data/final_pot_holes/manhole_cover_201_jpg.rf.e06807e294019f890fc4f155d4d02e9c.jpg,data/final_pot_holes/labels/manhole_cover_201_jpg.rf.e06807e294019f890fc4f155d4d02e9c.txt
data/final_pot_holes/52114a31e44647c4a386e7b074b3b737_jpeg_jpg.rf.b2e7c015aaf0ce81de7304a3e62fafb8.jpg,data/final_pot_holes/labels/52114a31e44647c4a386e7b074b3b737_jpeg_jpg.rf.b2e7c015aaf0ce81de7304a3e62fafb8.txt
data/final_pot_holes/OIP-C-4-_jpg.rf.a3c73bf5b3dbc8f274e277cd4a93596d.jpg,data/final_pot_holes/labels/OIP-C-4-_jpg.rf.a3c73bf5b3dbc8f274e277cd4a93596d.txt
data/final_pot_holes/manhole_cover_509_jpg.rf.6dba9bf9d82354997dff2bc52e7cc497.jpg,data/final_pot_holes/labels/manhole_cover_509_jpg.rf.6dba9bf9d82354997dff2bc52e7cc497.txt
data/final_pot_holes/images256.jpg,data/final_pot_holes/labels/images256.txt
data/final_pot_holes/91.jpg,data/final_pot_holes/labels/91.txt
data/final_pot_holes/321.jpg,data/final_pot_holes/labels/321.txt
data/final_pot_holes/45_jpg.rf.648e65e64ea96dec9e9836d881e4c831.jpg,data/final_pot_holes/labels/45_jpg.rf.648e65e64ea96dec9e9836d881e4c831.txt
data/final_pot_holes/73.jpg,data/final_pot_holes/labels/73.txt
data/final_pot_holes/images323.jpg,data/final_pot_holes/labels/images323.txt
data/final_pot_holes/1632924474214.jpg,data/final_pot_holes/labels/1632924474214.txt
data/final_pot_holes/339.jpg,data/final_pot_holes/labels/339.txt
data/final_pot_holes/big-pothole-on-road-after-winter.jpg,data/final_pot_holes/labels/big-pothole-on-road-after-winter.txt
data/final_pot_holes/images439.jpg,data/final_pot_holes/labels/images439.txt
data/final_pot_holes/car-driving-through-a-pothole-with-splashes-of-water.jpg,data/final_pot_holes/labels/car-driving-through-a-pothole-with-splashes-of-water.txt
data/final_pot_holes/6_jpg.rf.aaecb4e0363113842d3911c68862c07b.jpg,data/final_pot_holes/labels/6_jpg.rf.aaecb4e0363113842d3911c68862c07b.txt
data/final_pot_holes/potholes-in-a-paved-road-or-highway-F1X4PJ.jpg,data/final_pot_holes/labels/potholes-in-a-paved-road-or-highway-F1X4PJ.txt
data/final_pot_holes/pothole-after-frost-on-the-road.jpg,data/final_pot_holes/labels/pothole-after-frost-on-the-road.txt
data/final_pot_holes/manhole_cover_164_jpg.rf.a086776fcfa36efe99dfb17bd969adbc.jpg,data/final_pot_holes/labels/manhole_cover_164_jpg.rf.a086776fcfa36efe99dfb17bd969adbc.txt
data/final_pot_holes/images76.jpg,data/final_pot_holes/labels/images76.txt
data/final_pot_holes/42_png_jpg.rf.1e2b8edd4aedffab506af38b6d62eadb.jpg,data/final_pot_holes/labels/42_png_jpg.rf.1e2b8edd4aedffab506af38b6d62eadb.txt
data/final_pot_holes/1654734254465-potholeadobestock_199002247christiandelbert.png,data/final_pot_holes/labels/1654734254465-potholeadobestock_199002247christiandelbert.txt
data/final_pot_holes/manhole_cover_602_jpg.rf.82825b8761b195742e1199302b378d86.jpg,data/final_pot_holes/labels/manhole_cover_602_jpg.rf.82825b8761b195742e1199302b378d86.txt
data/final_pot_holes/19976905_l.jpg,data/final_pot_holes/labels/19976905_l.txt
data/final_pot_holes/pot-hole-in-residential-road-surface.jpg,data/final_pot_holes/labels/pot-hole-in-residential-road-surface.txt
data/final_pot_holes/80_png_jpg.rf.1f2d38c763f69cf839cc64843b46364c.jpg,data/final_pot_holes/labels/80_png_jpg.rf.1f2d38c763f69cf839cc64843b46364c.txt
data/final_pot_holes/images183.jpg,data/final_pot_holes/labels/images183.txt
data/final_pot_holes/24.jpg,data/final_pot_holes/labels/24.txt
data/final_pot_holes/manhole_cover_451_jpg.rf.2911bd7e5a7c160ba3b7b394ae7add2f.jpg,data/final_pot_holes/labels/manhole_cover_451_jpg.rf.2911bd7e5a7c160ba3b7b394ae7add2f.txt
data/final_pot_holes/manhole_cover_311_jpg.rf.970412922213e4175d827583e9c77c0b.jpg,data/final_pot_holes/labels/manhole_cover_311_jpg.rf.970412922213e4175d827583e9c77c0b.txt
data/final_pot_holes/portland-area-roads-here-s-how-to-report-potholes.jpeg,data/final_pot_holes/labels/portland-area-roads-here-s-how-to-report-potholes.txt
data/final_pot_holes/48.jpg,data/final_pot_holes/labels/48.txt
data/final_pot_holes/manhole_cover_28_jpg.rf.e25f29e9327f0dd0d71ec552a972a18a.jpg,data/final_pot_holes/labels/manhole_cover_28_jpg.rf.e25f29e9327f0dd0d71ec552a972a18a.txt
data/final_pot_holes/images429.jpg,data/final_pot_holes/labels/images429.txt
data/final_pot_holes/30_jpg.rf.5eef2e92393f4365db11c659c784669c.jpg,data/final_pot_holes/labels/30_jpg.rf.5eef2e92393f4365db11c659c784669c.txt
data/final_pot_holes/images563.jpg,data/final_pot_holes/labels/images563.txt
data/final_pot_holes/manhole_cover_496_jpg.rf.332ec586dcc48662b0190daeee59cddb.jpg,data/final_pot_holes/labels/manhole_cover_496_jpg.rf.332ec586dcc48662b0190daeee59cddb.txt
data/final_pot_holes/images30.jpg,data/final_pot_holes/labels/images30.txt
data/final_pot_holes/b039438d1816c7f379710f80f1e48933.jpg,data/final_pot_holes/labels/b039438d1816c7f379710f80f1e48933.txt
data/final_pot_holes/manhole_cover_362_jpg.rf.9c3990d40a1e5bdfbf607de28adbd608.jpg,data/final_pot_holes/labels/manhole_cover_362_jpg.rf.9c3990d40a1e5bdfbf607de28adbd608.txt
data/final_pot_holes/images170.jpg,data/final_pot_holes/labels/images170.txt
data/final_pot_holes/images279.jpg,data/final_pot_holes/labels/images279.txt
data/final_pot_holes/manhole_cover_179_jpg.rf.6b159113b887b6decb68efeef145315c.jpg,data/final_pot_holes/labels/manhole_cover_179_jpg.rf.6b159113b887b6decb68efeef145315c.txt
data/final_pot_holes/a-paved-road-filled-with-many-large-potholes-the-potholes-are-filled-with-water-2B1H0NJ.jpg,data/final_pot_holes/labels/a-paved-road-filled-with-many-large-potholes-the-potholes-are-filled-with-water-2B1H0NJ.txt
data/final_pot_holes/manhole_cover_138_jpg.rf.2d284d8b8609a651eb2019288ea2db6f.jpg,data/final_pot_holes/labels/manhole_cover_138_jpg.rf.2d284d8b8609a651eb2019288ea2db6f.txt
data/final_pot_holes/manhole_cover_513_jpg.rf.9201d4214b84a9a09a559d2872721c94.jpg,data/final_pot_holes/labels/manhole_cover_513_jpg.rf.9201d4214b84a9a09a559d2872721c94.txt
data/final_pot_holes/R_jpg.rf.b3ba1cdc875f264dd8c2ee09c090aece.jpg,data/final_pot_holes/labels/R_jpg.rf.b3ba1cdc875f264dd8c2ee09c090aece.txt
data/final_pot_holes/images484.jpg,data/final_pot_holes/labels/images484.txt
data/final_pot_holes/manhole_cover_612_jpg.rf.ef87993ae08c924dc3d80471cc16b60e.jpg,data/final_pot_holes/labels/manhole_cover_612_jpg.rf.ef87993ae08c924dc3d80471cc16b60e.txt
data/final_pot_holes/manhole_cover_137_jpg.rf.8e3488b6d7508eada343126d05e4edb6.jpg,data/final_pot_holes/labels/manhole_cover_137_jpg.rf.8e3488b6d7508eada343126d05e4edb6.txt
data/final_pot_holes/OIP-C-8_jpg.rf.a376f21eed20e68210dd8398e22a13ca.jpg,data/final_pot_holes/labels/OIP-C-8_jpg.rf.a376f21eed20e68210dd8398e22a13ca.txt
data/final_pot_holes/434.jpg,data/final_pot_holes/labels/434.txt
data/final_pot_holes/Potholes2_14771-e1741597061952-300x400.jpg,data/final_pot_holes/labels/Potholes2_14771-e1741597061952-300x400.txt
data/final_pot_holes/images301.jpg,data/final_pot_holes/labels/images301.txt
data/final_pot_holes/images92.jpg,data/final_pot_holes/labels/images92.txt
data/final_pot_holes/OIP_jpg.rf.4cc01495aa7167c8a7826cdbf10b9738.jpg,data/final_pot_holes/labels/OIP_jpg.rf.4cc01495aa7167c8a7826cdbf10b9738.txt
data/final_pot_holes/manhole_cover_288_jpg.rf.891e6544d39426b349b9708a1fbd3ae3.jpg,data/final_pot_holes/labels/manhole_cover_288_jpg.rf.891e6544d39426b349b9708a1fbd3ae3.txt
data/final_pot_holes/manhole_cover_376_jpg.rf.d5c3f9686504c1c44c1f94fcd4ab972e.jpg,data/final_pot_holes/labels/manhole_cover_376_jpg.rf.d5c3f9686504c1c44c1f94fcd4ab972e.txt
data/final_pot_holes/manhole_cover_385_jpg.rf.6e5642c40ee24fb1568df7cddec09f19.jpg,data/final_pot_holes/labels/manhole_cover_385_jpg.rf.6e5642c40ee24fb1568df7cddec09f19.txt
data/final_pot_holes/manhole_cover_494_jpg.rf.69b00e166f34699b4308e826d83e93c7.jpg,data/final_pot_holes/labels/manhole_cover_494_jpg.rf.69b00e166f34699b4308e826d83e93c7.txt
data/final_pot_holes/56706746_youtube-profile.jpg,data/final_pot_holes/labels/56706746_youtube-profile.txt
data/final_pot_holes/manhole_cover_447_jpg.rf.006917ade5e2e7e4aeb5bf7204bcb6ce.jpg,data/final_pot_holes/labels/manhole_cover_447_jpg.rf.006917ade5e2e7e4aeb5bf7204bcb6ce.txt
data/final_pot_holes/image31.jpeg,data/final_pot_holes/labels/image31.txt
data/final_pot_holes/351.jpg,data/final_pot_holes/labels/351.txt
data/final_pot_holes/manhole_cover_546_jpg.rf.6829ef588411e4109fefbd2d7430d7e1.jpg,data/final_pot_holes/labels/manhole_cover_546_jpg.rf.6829ef588411e4109fefbd2d7430d7e1.txt
data/final_pot_holes/WMNA821598WR_jpg.rf.a42417aad2a4ccc84d3a9e70092f7335.jpg,data/final_pot_holes/labels/WMNA821598WR_jpg.rf.a42417aad2a4ccc84d3a9e70092f7335.txt
data/final_pot_holes/manhole_cover_358_jpg.rf.40dfa5a0a406f7aeed4ecb785be9c55c.jpg,data/final_pot_holes/labels/manhole_cover_358_jpg.rf.40dfa5a0a406f7aeed4ecb785be9c55c.txt
data/final_pot_holes/23_jpg.rf.d69a9fa3a8b48a193dd0eddae51208ad.jpg,data/final_pot_holes/labels/23_jpg.rf.d69a9fa3a8b48a193dd0eddae51208ad.txt
data/final_pot_holes/35_png_jpg.rf.6411686926f08bc572ff34bedc2c7a2a.jpg,data/final_pot_holes/labels/35_png_jpg.rf.6411686926f08bc572ff34bedc2c7a2a.txt
data/final_pot_holes/manhole_cover_582_jpg.rf.145228b528d6faf3dab317512dd5e28a.jpg,data/final_pot_holes/labels/manhole_cover_582_jpg.rf.145228b528d6faf3dab317512dd5e28a.txt
data/final_pot_holes/-_jpg.rf.8c8efa9d911d940a77366c6fd17e7942.jpg,data/final_pot_holes/labels/-_jpg.rf.8c8efa9d911d940a77366c6fd17e7942.txt
data/final_pot_holes/manhole_cover_286_jpg.rf.6ecceab044f837a435397f8849c71ad6.jpg,data/final_pot_holes/labels/manhole_cover_286_jpg.rf.6ecceab044f837a435397f8849c71ad6.txt
data/final_pot_holes/Pothole2-1024x683.jpg,data/final_pot_holes/labels/Pothole2-1024x683.txt
data/final_pot_holes/images446.jpg,data/final_pot_holes/labels/images446.txt
data/final_pot_holes/u-66641890-55467556-fm-253-fmt-auto-app-138-f-JPEG_png_jpg.rf.edc18f7160f30ec4b44aa49df76e9005.jpg,data/final_pot_holes/labels/u-66641890-55467556-fm-253-fmt-auto-app-138-f-JPEG_png_jpg.rf.edc18f7160f30ec4b44aa49df76e9005.txt
data/final_pot_holes/w700d1q75cms_jpg.rf.421763942c2fa1079a299c4d968ca9bc.jpg,data/final_pot_holes/labels/w700d1q75cms_jpg.rf.421763942c2fa1079a299c4d968ca9bc.txt
data/final_pot_holes/images513.jpg,data/final_pot_holes/labels/images513.txt
data/final_pot_holes/OIP-C8-2-_jpg.rf.d1943ddcbec18d7dc16e9c47b24359b1.jpg,data/final_pot_holes/labels/OIP-C8-2-_jpg.rf.d1943ddcbec18d7dc16e9c47b24359b1.txt
data/final_pot_holes/images521.jpg,data/final_pot_holes/labels/images521.txt
data/final_pot_holes/119.jpg,data/final_pot_holes/labels/119.txt
data/final_pot_holes/manhole_cover_90_jpg.rf.923e8588b9765768ea61c89b10f4043e.jpg,data/final_pot_holes/labels/manhole_cover_90_jpg.rf.923e8588b9765768ea61c89b10f4043e.txt
data/final_pot_holes/12999105_032323-wls-knowles-pothole-payouts-4p-vid.jpg,data/final_pot_holes/labels/12999105_032323-wls-knowles-pothole-payouts-4p-vid.txt
data/final_pot_holes/manhole_cover_295_jpg.rf.28143394dab3f34a9ad3912e2dc0427a.jpg,data/final_pot_holes/labels/manhole_cover_295_jpg.rf.28143394dab3f34a9ad3912e2dc0427a.txt
data/final_pot_holes/images159.jpg,data/final_pot_holes/labels/images159.txt
data/final_pot_holes/manhole_cover_402_jpg.rf.6da95100dabab65ce284cab69e71270e.jpg,data/final_pot_holes/labels/manhole_cover_402_jpg.rf.6da95100dabab65ce284cab69e71270e.txt
data/final_pot_holes/54.jpg,data/final_pot_holes/labels/54.txt
data/final_pot_holes/u-1274620224-3114249998-fm-253-fmt-auto-app-120-f-JPEG_png_jpg.rf.b857e69808a04ecb029be44a6c738136.jpg,data/final_pot_holes/labels/u-1274620224-3114249998-fm-253-fmt-auto-app-120-f-JPEG_png_jpg.rf.b857e69808a04ecb029be44a6c738136.txt
data/final_pot_holes/images310.jpg,data/final_pot_holes/labels/images310.txt
data/final_pot_holes/OIP.fgh8EgH_GPMpsP57SYNEKgHaHa.jpg,data/final_pot_holes/labels/OIP.fgh8EgH_GPMpsP57SYNEKgHaHa.txt
data/final_pot_holes/filled-murky-water-huge-water-filled-hole-middle-remote-rural-road-252420350.jpg,data/final_pot_holes/labels/filled-murky-water-huge-water-filled-hole-middle-remote-rural-road-252420350.txt
data/final_pot_holes/BlogFeaturedImage_Potholes-012.jpg,data/final_pot_holes/labels/BlogFeaturedImage_Potholes-012.txt
data/final_pot_holes/images107.jpg,data/final_pot_holes/labels/images107.txt
data/final_pot_holes/manhole_cover_263_jpg.rf.c3d7c24e491185a95c963b1ed6316163.jpg,data/final_pot_holes/labels/manhole_cover_263_jpg.rf.c3d7c24e491185a95c963b1ed6316163.txt
data/final_pot_holes/images272.jpg,data/final_pot_holes/labels/images272.txt
data/final_pot_holes/449.jpg,data/final_pot_holes/labels/449.txt
data/final_pot_holes/OIP.H7-J17l11pNMVP3PtgBHFAHaE7.jpg,data/final_pot_holes/labels/OIP.H7-J17l11pNMVP3PtgBHFAHaE7.txt
data/final_pot_holes/aerial-view-of-a-large-expanding-sinkhole-on-a-residential-street-in-pant-the-hole-is.jpg,data/final_pot_holes/labels/aerial-view-of-a-large-expanding-sinkhole-on-a-residential-street-in-pant-the-hole-is.txt
data/final_pot_holes/manhole_cover_441_jpg.rf.973bbc0d5934ff206808257f346f6cbd.jpg,data/final_pot_holes/labels/manhole_cover_441_jpg.rf.973bbc0d5934ff206808257f346f6cbd.txt
data/final_pot_holes/17_jpeg_jpg.rf.2f67b22b888e051c4d6b7e3abcc8e4fc.jpg,data/final_pot_holes/labels/17_jpeg_jpg.rf.2f67b22b888e051c4d6b7e3abcc8e4fc.txt
data/final_pot_holes/manhole_cover_498_jpg.rf.90eeefe97e9d9c8582a8a4a94edb4857.jpg,data/final_pot_holes/labels/manhole_cover_498_jpg.rf.90eeefe97e9d9c8582a8a4a94edb4857.txt
data/final_pot_holes/51.jpg,data/final_pot_holes/labels/51.txt
data/final_pot_holes/manhole_cover_162_jpg.rf.2b783af2506698d85eb3be5b21ea1742.jpg,data/final_pot_holes/labels/manhole_cover_162_jpg.rf.2b783af2506698d85eb3be5b21ea1742.txt
data/final_pot_holes/6B6058XDXNNB_jpg.rf.9efc7903c7ae39a7cbb8613ebee71396.jpg,data/final_pot_holes/labels/6B6058XDXNNB_jpg.rf.9efc7903c7ae39a7cbb8613ebee71396.txt
data/final_pot_holes/OIP.yjJjvPX-De_bQHf6jHzPIQHaFy.jpg,data/final_pot_holes/labels/OIP.yjJjvPX-De_bQHf6jHzPIQHaFy.txt
data/final_pot_holes/iStock_000056515168_Medium.jpg,data/final_pot_holes/labels/iStock_000056515168_Medium.txt
data/final_pot_holes/33_png_jpg.rf.45bcec936f9be96cf0f64403501fed1f.jpg,data/final_pot_holes/labels/33_png_jpg.rf.45bcec936f9be96cf0f64403501fed1f.txt
data/final_pot_holes/images287.jpg,data/final_pot_holes/labels/images287.txt
data/final_pot_holes/189.jpg,data/final_pot_holes/labels/189.txt
data/final_pot_holes/pot-hole1.jpg,data/final_pot_holes/labels/pot-hole1.txt
data/final_pot_holes/OIP.24faG5gZEnRCs63DS6sN6AHaE5.jpg,data/final_pot_holes/labels/OIP.24faG5gZEnRCs63DS6sN6AHaE5.txt
data/final_pot_holes/images202.jpg,data/final_pot_holes/labels/images202.txt
data/final_pot_holes/pothole-road-with-pothole-uk-DY1E2P.jpg,data/final_pot_holes/labels/pothole-road-with-pothole-uk-DY1E2P.txt
data/final_pot_holes/138.jpg,data/final_pot_holes/labels/138.txt
data/final_pot_holes/98.jpg,data/final_pot_holes/labels/98.txt
data/final_pot_holes/OIP-C_jpg.rf.75310d0004e71aa13781f81f8e7deced.jpg,data/final_pot_holes/labels/OIP-C_jpg.rf.75310d0004e71aa13781f81f8e7deced.txt
data/final_pot_holes/manhole_cover_449_jpg.rf.ddf7c23bc0d0f3ac89d677f77249f036.jpg,data/final_pot_holes/labels/manhole_cover_449_jpg.rf.ddf7c23bc0d0f3ac89d677f77249f036.txt
data/final_pot_holes/33_png_jpg.rf.f2dc313f834d8b90b6b9b90bee3f1101.jpg,data/final_pot_holes/labels/33_png_jpg.rf.f2dc313f834d8b90b6b9b90bee3f1101.txt
data/final_pot_holes/image5.jpeg,data/final_pot_holes/labels/image5.txt
data/final_pot_holes/75.jpg,data/final_pot_holes/labels/75.txt
data/final_pot_holes/manhole_cover_130_jpg.rf.148c3b380e548edec9e29f28fdd30f07.jpg,data/final_pot_holes/labels/manhole_cover_130_jpg.rf.148c3b380e548edec9e29f28fdd30f07.txt
data/final_pot_holes/images400.jpg,data/final_pot_holes/labels/images400.txt
data/final_pot_holes/a-pothole-on-the-road-and-car.jpg,data/final_pot_holes/labels/a-pothole-on-the-road-and-car.txt
data/final_pot_holes/92.jpg,data/final_pot_holes/labels/92.txt
data/final_pot_holes/C164QP19008H-2048x1365.jpg,data/final_pot_holes/labels/C164QP19008H-2048x1365.txt
data/final_pot_holes/renjing_440_jpg.rf.5b1b293a11e2b20258e6781c58402d9c.jpg,data/final_pot_holes/labels/renjing_440_jpg.rf.5b1b293a11e2b20258e6781c58402d9c.txt
data/final_pot_holes/123.jpg,data/final_pot_holes/labels/123.txt
data/final_pot_holes/images53.jpg,data/final_pot_holes/labels/images53.txt
data/final_pot_holes/manhole_cover_575_jpg.rf.c72643ceceb4997c869b5f1d40aad702.jpg,data/final_pot_holes/labels/manhole_cover_575_jpg.rf.c72643ceceb4997c869b5f1d40aad702.txt
